28868.638712,1,r28868638712,621.0,9.785,1
28868.650354,1,r28868650354,621.0,9.785,1
28868.651094,1,r28868651094,669.0,9.754999999999999,-1
28868.689884,1,r28868689884,669.0,9.754999999999999,1
28868.864207,1,r28868864207,669.0,9.754999999999999,1
28868.864207,1,r28868864207,668.0,9.754999999999999,1
28871.429353,1,r28871429353,749.0,9.629999999999999,-1
28876.098223,1,r28876098223,749.0,9.629999999999999,1
28877.073767,1,r28877073767,749.0,9.629999999999999,1
28877.073767,1,r28877073767,748.0,9.629999999999999,1
28877.073796,1,r28877073796,668.0,9.735,1
28877.073808,1,r28877073808,668.0,9.735,1
28877.076092,1,r28877076092,668.0,9.67,-1
28878.972758,1,r28878972758,678.0,9.77,1
28879.073004,1,r28879073004,678.0,9.77,1
28880.831457,1,r28880831457,678.0,9.77,1
28884.941902,1,r28884941902,751.0,9.77,1
28887.942004,1,r28887942004,678.0,9.77,1
28889.519191,1,r28889519191,748.0,9.77,1
28889.519266,1,r28889519266,797.0,9.77,1
28889.519279,1,r28889519279,695.0,9.795,1
28889.519291,1,r28889519291,695.0,9.795,1
28889.519303,1,r28889519303,695.0,9.795,1
28889.519315,1,r28889519315,695.0,9.795,1
28889.530353,1,r28889530353,695.0,9.795,1
28889.530617,1,r28889530617,695.0,9.795,1
28889.769409,1,r28889769409,695.0,9.795,1
28889.769419,1,r28889769419,872.0,9.77,-1
28892.519005,1,r28892519005,678.0,9.77,1
28894.096977,1,r28894096977,748.0,9.629999999999999,-1
28894.165785,1,r28894165785,748.0,9.629999999999999,1
28896.953472,1,r28896953472,748.0,9.629999999999999,1
28896.959422,1,r28896959422,748.0,9.629999999999999,1
28899.261873,1,r28899261873,748.0,9.629999999999999,1
28901.600869,1,r28901600869,948.0,9.629999999999999,1
28903.748672,1,r28903748672,803.0,9.695,1
28906.618251,1,r28906618251,870.0,9.77,1
28906.618321,1,r28906618321,970.0,9.77,1
28906.618333,1,r28906618333,1055.0,9.77,1
28906.618345,1,r28906618345,898.0,9.795,1
28906.618357,1,r28906618357,898.0,9.795,1
28906.618367,1,r28906618367,898.0,9.795,1
28906.628291,1,r28906628291,898.0,9.795,1
28906.628375,1,r28906628375,898.0,9.795,1
28906.869849,1,r28906869849,1083.0,9.77,-1
28907.770211,1,r28907770211,883.0,9.77,1
28908.116559,1,r28908116559,798.0,9.77,1
28908.716842,1,r28908716842,798.0,9.77,1
28908.716842,1,r28908716842,698.0,9.77,1
28909.618004,1,r28909618004,503.0,9.695,-1
28915.081573,1,r28915081573,503.0,9.695,1
28917.496373,1,r28917496373,503.0,9.695,1
28919.237656,1,r28919237656,503.0,9.695,1
28919.237685,1,r28919237685,499.0,9.715,1
28919.737742,1,r28919737742,503.0,9.695,-1
28919.737766,1,r28919737766,503.0,9.695,1
28919.737768,1,r28919737768,503.0,9.695,1
28919.737793,1,r28919737793,499.0,9.715,1
28920.239285,1,r28920239285,503.0,9.695,-1
28920.36069,1,r28920360690,503.0,9.695,1
28920.360716,1,r28920360716,499.0,9.715,1
28920.860773,1,r28920860773,503.0,9.695,-1
28920.860798,1,r28920860798,503.0,9.695,1
28920.860799,1,r28920860799,503.0,9.695,1
28920.8608,1,r28920860800,503.0,9.695,1
28920.860825,1,r28920860825,499.0,9.715,1
28921.362905,1,r28921362905,503.0,9.695,-1
28921.67614,1,r28921676140,528.0,9.77,1
28921.908472,1,r28921908472,528.0,9.77,1
28923.473012,1,r28923473012,528.0,9.77,1
28923.474573,1,r28923474573,528.0,9.77,1
28923.82905,1,r28923829050,528.0,9.77,1
28924.660482,1,r28924660482,528.0,9.77,1
28925.06733,1,r28925067330,528.0,9.77,1
28925.910179,1,r28925910179,528.0,9.77,1
28927.705375,1,r28927705375,528.0,9.77,1
28929.43225,1,r28929432250,528.0,9.77,1
28931.772697,1,r28931772697,528.0,9.77,1
28931.929846,1,r28931929846,528.0,9.77,1
28931.932714,1,r28931932714,528.0,9.77,1
28931.932714,1,r28931932714,519.0,9.77,1
28932.03886,1,r28932038860,519.0,9.77,1
28932.03886,1,r28932038860,510.0,9.77,1
28932.321188,1,r28932321188,510.0,9.77,1
28932.321188,1,r28932321188,509.0,9.77,1
28932.742899,1,r28932742899,509.0,9.77,1
28933.70432,1,r28933704320,509.0,9.77,1
28933.705408,1,r28933705408,509.0,9.77,1
28933.705408,1,r28933705408,628.0,9.76,-1
28935.863518,1,r28935863518,628.0,9.76,1
28942.141237,1,r28942141237,668.0,9.77,1
28942.14125,1,r28942141250,549.0,9.775,1
28942.141259,1,r28942141259,549.0,9.775,1
28942.14306,1,r28942143060,855.0,9.79,1
28942.143899,1,r28942143899,1255.0,9.79,1
28942.152765,1,r28942152765,1255.0,9.79,1
28942.452458,1,r28942452458,1255.0,9.79,1
28942.802201,1,r28942802201,1255.0,9.79,1
28942.802201,1,r28942802201,1255.0,9.79,1
28942.802201,1,r28942802201,1252.0,9.79,1
28943.349969,1,r28943349969,1252.0,9.79,1
28944.468918,1,r28944468918,1252.0,9.79,1
28944.626235,1,r28944626235,1252.0,9.79,1
28944.687869,1,r28944687869,1252.0,9.79,1
28947.176738,1,r28947176738,1252.0,9.79,1
28948.567485,1,r28948567485,1252.0,9.79,1
28950.935403,1,r28950935403,1252.0,9.79,1
28951.409976,1,r28951409976,1252.0,9.79,1
28951.689717,1,r28951689717,1252.0,9.79,1
28952.846465,1,r28952846465,1252.0,9.79,1
28952.847315,1,r28952847315,1252.0,9.79,1
28952.847315,1,r28952847315,1186.0,9.79,1
28954.583586,1,r28954583586,508.0,9.795,1
28956.107628,1,r28956107628,508.0,9.795,1
28956.107628,1,r28956107628,500.0,9.795,1
28959.825557,1,r28959825557,500.0,9.795,1
28959.82557,1,r28959825570,500.0,9.795,1
28959.825583,1,r28959825583,500.0,9.795,1
28959.825659,1,r28959825659,629.0,9.8,1
28959.838051,1,r28959838051,629.0,9.8,1
28960.075412,1,r28960075412,629.0,9.8,1
28960.075677,1,r28960075677,629.0,9.8,1
28960.405547,1,r28960405547,500.0,9.795,-1
28960.40557,1,r28960405570,500.0,9.795,1
28960.405573,1,r28960405573,500.0,9.795,1
28960.40588,1,r28960405880,500.0,9.795,1
28963.25239,1,r28963252390,500.0,9.795,1
28970.540157,1,r28970540157,500.0,9.795,1
28970.656816,1,r28970656816,635.0,9.8,1
28973.656003,1,r28973656003,500.0,9.795,-1
28974.998639,1,r28974998639,632.0,9.805,1
28974.998651,1,r28974998651,538.0,9.809999999999999,1
28975.011938,1,r28975011938,632.0,9.805,-1
28976.085917,1,r28976085917,598.0,9.825,1
28977.998004,1,r28977998004,598.0,9.825,1
28983.506711,1,r28983506711,598.0,9.825,1
28983.506711,1,r28983506711,546.0,9.825,1
28984.038344,1,r28984038344,500.0,9.795,-1
28985.690594,1,r28985690594,500.0,9.795,1
28988.594184,1,r28988594184,500.0,9.795,1
28998.270575,1,r28998270575,500.0,9.795,1
29002.45826,1,r29002458260,500.0,9.795,1
29007.121263,1,r29007121263,500.0,9.795,1
29013.422411,1,r29013422411,500.0,9.795,1
29013.433697,1,r29013433697,500.0,9.795,1
29014.059729,1,r29014059729,500.0,9.795,1
29028.705015,1,r29028705015,500.0,9.795,1
29035.368928,1,r29035368928,500.0,9.795,1
29035.368928,1,r29035368928,500.0,9.795,1
29035.368928,1,r29035368928,1187.0,9.79,-1
29035.368928,1,r29035368928,970.0,9.79,1
29035.368952,1,r29035368952,567.0,9.785,-1
29037.438195,1,r29037438195,567.0,9.785,1
29037.438218,1,r29037438218,970.0,9.79,1
29037.586488,1,r29037586488,970.0,9.79,1
29038.236902,1,r29038236902,970.0,9.79,1
29038.472885,1,r29038472885,970.0,9.79,1
29038.472885,1,r29038472885,970.0,9.79,1
29038.472885,1,r29038472885,899.0,9.79,1
29038.472885,1,r29038472885,815.0,9.79,1
29038.472918,1,r29038472918,328.0,9.780000000000001,-1
29038.812018,1,r29038812018,328.0,9.780000000000001,1
29038.812018,1,r29038812018,328.0,9.780000000000001,1
29038.812018,1,r29038812018,280.0,9.780000000000001,1
29038.812044,1,r29038812044,767.0,9.79,1
29039.853233,1,r29039853233,499.0,9.79,1
29039.854395,1,r29039854395,766.0,9.805,1
29040.406009,1,r29040406009,766.0,9.805,1
29040.406009,1,r29040406009,542.0,9.805,1
29040.834832,1,r29040834832,499.0,9.79,-1
29040.940077,1,r29040940077,499.0,9.79,1
29042.789626,1,r29042789626,628.0,9.76,-1
29042.789652,1,r29042789652,628.0,9.76,1
29042.850932,1,r29042850932,628.0,9.76,1
29042.91426,1,r29042914260,628.0,9.76,1
29042.91426,1,r29042914260,288.0,9.715,-1
29044.894796,1,r29044894796,288.0,9.715,1
29044.894855,1,r29044894855,288.0,9.715,1
29050.534772,1,r29050534772,288.0,9.715,1
29050.534781,1,r29050534781,288.0,9.715,1
29050.534781,1,r29050534781,288.0,9.715,1
29050.534781,1,r29050534781,252.0,9.715,1
29050.534787,1,r29050534787,252.0,9.715,1
29050.534787,1,r29050534787,152.0,9.715,1
29050.534814,1,r29050534814,122.0,9.725,1
29050.534915,1,r29050534915,122.0,9.725,1
29050.534915,1,r29050534915,598.0,9.77,1
29050.534944,1,r29050534944,553.0,9.780000000000001,1
29050.535123,1,r29050535123,566.0,9.79,1
29050.535135,1,r29050535135,634.0,9.79,1
29050.535146,1,r29050535146,519.0,9.8,1
29050.535156,1,r29050535156,519.0,9.8,1
29050.535284,1,r29050535284,47.0,9.780000000000001,-1
29050.535445,1,r29050535445,147.0,9.780000000000001,1
29050.545852,1,r29050545852,147.0,9.780000000000001,1
29050.546595,1,r29050546595,194.0,9.77,-1
29050.785839,1,r29050785839,194.0,9.77,1
29053.535004,1,r29053535004,256.0,9.74,-1
29054.621884,1,r29054621884,256.0,9.74,1
29055.383287,1,r29055383287,281.0,9.77,1
29057.883262,1,r29057883262,281.0,9.77,1
29057.883262,1,r29057883262,281.0,9.77,1
29057.883262,1,r29057883262,255.0,9.77,1
29057.883262,1,r29057883262,238.0,9.77,1
29057.884901,1,r29057884901,238.0,9.77,1
29057.884901,1,r29057884901,653.0,9.79,1
29057.884921,1,r29057884921,598.0,9.805,1
29057.884927,1,r29057884927,598.0,9.805,1
29057.884928,1,r29057884928,650.0,9.805,1
29057.88494,1,r29057884940,650.0,9.805,1
29057.884942,1,r29057884942,252.0,9.79,-1
29057.884982,1,r29057884982,252.0,9.79,1
29057.886259,1,r29057886259,306.0,9.805,1
29057.900353,1,r29057900353,306.0,9.805,1
29058.13572,1,r29058135720,306.0,9.805,1
29058.385789,1,r29058385789,306.0,9.805,1
29058.403839,1,r29058403839,306.0,9.805,1
29058.403839,1,r29058403839,304.0,9.805,1
29058.579535,1,r29058579535,304.0,9.805,1
29058.579535,1,r29058579535,254.0,9.805,1
29061.939594,1,r29061939594,254.0,9.805,1
29061.939594,1,r29061939594,255.0,9.775,-1
29061.940058,1,r29061940058,653.0,9.79,1
29061.94009,1,r29061940090,255.0,9.77,-1
29063.557496,1,r29063557496,255.0,9.77,1
29077.54235,1,r29077542350,209.0,9.76,-1
29077.542529,1,r29077542529,209.0,9.76,1
29077.561375,1,r29077561375,255.0,9.77,1
29077.561406,1,r29077561406,653.0,9.79,1
29077.561441,1,r29077561441,255.0,9.76,-1
29080.101985,1,r29080101985,255.0,9.76,1
29080.794861,1,r29080794861,255.0,9.76,1
29080.794861,1,r29080794861,255.0,9.76,1
29080.794861,1,r29080794861,107.0,9.76,1
29083.493819,1,r29083493819,107.0,9.76,1
29083.493819,1,r29083493819,106.0,9.76,1
29084.586541,1,r29084586541,106.0,9.76,1
29084.586541,1,r29084586541,230.0,9.73,-1
29084.586541,1,r29084586541,230.0,9.73,1
29084.586541,1,r29084586541,223.0,9.73,1
29084.586574,1,r29084586574,126.0,9.719999999999999,-1
29084.837863,1,r29084837863,223.0,9.73,1
29086.271239,1,r29086271239,128.0,9.735,1
29086.271271,1,r29086271271,223.0,9.715,-1
29087.681383,1,r29087681383,171.0,9.705,-1
29087.681389,1,r29087681389,171.0,9.705,1
29087.681389,1,r29087681389,173.0,9.69,-1
29087.681425,1,r29087681425,173.0,9.69,1
29087.681547,1,r29087681547,173.0,9.69,1
29087.681547,1,r29087681547,112.0,9.68,-1
29087.681594,1,r29087681594,112.0,9.68,1
29087.681627,1,r29087681627,212.0,9.68,1
29087.681935,1,r29087681935,212.0,9.68,1
29087.681948,1,r29087681948,212.0,9.68,1
29087.682081,1,r29087682081,212.0,9.68,1
29087.682172,1,r29087682172,212.0,9.68,1
29087.692461,1,r29087692461,162.0,9.68,1
29087.692462,1,r29087692462,162.0,9.68,1
29087.692472,1,r29087692472,162.0,9.68,1
29087.724301,1,r29087724301,162.0,9.68,1
29092.612754,1,r29092612754,162.0,9.68,1
29092.626641,1,r29092626641,162.0,9.68,1
29094.79985,1,r29094799850,162.0,9.68,1
29095.388637,1,r29095388637,162.0,9.68,1
29095.388686,1,r29095388686,162.0,9.68,1
29097.224607,1,r29097224607,67.0,9.725,1
29097.224637,1,r29097224637,162.0,9.67,-1
29097.22466,1,r29097224660,112.0,9.67,1
29097.224686,1,r29097224686,112.0,9.67,1
29105.812682,1,r29105812682,112.0,9.67,1
29108.449677,1,r29108449677,112.0,9.67,1
29108.449689,1,r29108449689,112.0,9.67,1
29109.890109,1,r29109890109,112.0,9.67,1
29109.890131,1,r29109890131,112.0,9.67,1
29112.416956,1,r29112416956,112.0,9.67,1
29112.417008,1,r29112417008,112.0,9.67,1
29112.890003,1,r29112890003,112.0,9.67,1
29113.890154,1,r29113890154,112.0,9.67,1
29115.83145,1,r29115831450,112.0,9.67,1
29116.126204,1,r29116126204,112.0,9.67,1
29117.808679,1,r29117808679,112.0,9.67,1
29119.747512,1,r29119747512,123.0,9.67,1
29120.423292,1,r29120423292,123.0,9.67,1
29123.579247,1,r29123579247,123.0,9.67,1
29124.442655,1,r29124442655,123.0,9.67,1
29124.443352,1,r29124443352,123.0,9.67,1
29124.443352,1,r29124443352,122.0,9.67,1
29124.443352,1,r29124443352,121.0,9.67,1
29124.443352,1,r29124443352,111.0,9.67,1
29124.443352,1,r29124443352,141.0,9.665,-1
29124.443383,1,r29124443383,705.0,9.615,-1
29124.443412,1,r29124443412,746.0,9.615,1
29124.444659,1,r29124444659,651.0,9.67,1
29124.444682,1,r29124444682,610.0,9.67,1
29124.444691,1,r29124444691,705.0,9.61,-1
29124.444718,1,r29124444718,610.0,9.67,1
29124.444738,1,r29124444738,651.0,9.67,1
29124.444749,1,r29124444749,610.0,9.67,1
29124.444751,1,r29124444751,705.0,9.605,-1
29124.444798,1,r29124444798,746.0,9.605,1
29124.446153,1,r29124446153,651.0,9.67,1
29124.446177,1,r29124446177,610.0,9.67,1
29124.446179,1,r29124446179,705.0,9.600000000000001,-1
29124.446226,1,r29124446226,746.0,9.600000000000001,1
29124.877639,1,r29124877639,747.0,9.600000000000001,1
29125.81594,1,r29125815940,747.0,9.600000000000001,1
29125.815967,1,r29125815967,748.0,9.600000000000001,1
29126.807235,1,r29126807235,749.0,9.600000000000001,1
29127.824514,1,r29127824514,750.0,9.600000000000001,1
29129.193619,1,r29129193619,752.0,9.600000000000001,1
29129.882274,1,r29129882274,753.0,9.600000000000001,1
29131.435426,1,r29131435426,754.0,9.600000000000001,1
29132.086171,1,r29132086171,755.0,9.600000000000001,1
29132.086517,1,r29132086517,660.0,9.67,1
29132.086545,1,r29132086545,659.0,9.67,1
29132.086557,1,r29132086557,658.0,9.67,1
29132.086558,1,r29132086558,617.0,9.67,1
29132.086567,1,r29132086567,615.0,9.67,1
29132.086576,1,r29132086576,614.0,9.67,1
29132.086577,1,r29132086577,613.0,9.67,1
29132.086584,1,r29132086584,611.0,9.67,1
29132.086592,1,r29132086592,610.0,9.67,1
29132.08728,1,r29132087280,705.0,9.600000000000001,-1
29132.087327,1,r29132087327,755.0,9.600000000000001,1
29134.846356,1,r29134846356,660.0,9.67,1
29134.846397,1,r29134846397,610.0,9.67,1
29137.848483,1,r29137848483,705.0,9.600000000000001,-1
29137.848534,1,r29137848534,755.0,9.600000000000001,1
29139.163617,1,r29139163617,660.0,9.67,1
29139.163645,1,r29139163645,610.0,9.67,1
29139.163647,1,r29139163647,705.0,9.59,-1
29139.163695,1,r29139163695,755.0,9.59,1
29143.43084,1,r29143430840,755.0,9.59,1
29143.834666,1,r29143834666,755.0,9.59,1
29143.834666,1,r29143834666,660.0,9.67,1
29143.834686,1,r29143834686,105.0,9.69,1
29143.834687,1,r29143834687,105.0,9.69,1
29143.834693,1,r29143834693,145.0,9.69,1
29143.834696,1,r29143834696,245.0,9.69,1
29143.834698,1,r29143834698,245.0,9.69,1
29143.834705,1,r29143834705,245.0,9.69,1
29143.834712,1,r29143834712,245.0,9.69,1
29143.834718,1,r29143834718,245.0,9.69,1
29143.834724,1,r29143834724,145.0,9.69,1
29143.834735,1,r29143834735,145.0,9.69,1
29143.834738,1,r29143834738,145.0,9.69,1
29143.838167,1,r29143838167,145.0,9.69,1
29143.846669,1,r29143846669,145.0,9.69,1
29143.846689,1,r29143846689,45.0,9.69,1
29143.84669,1,r29143846690,45.0,9.69,1
29144.085019,1,r29144085019,45.0,9.675,-1
29144.085043,1,r29144085043,610.0,9.67,-1
29146.430862,1,r29146430862,610.0,9.67,1
29161.511734,1,r29161511734,610.0,9.67,1
29168.571556,1,r29168571556,610.0,9.67,1
29171.571004,1,r29171571004,610.0,9.67,1
29179.585434,1,r29179585434,610.0,9.67,1
29179.585865,1,r29179585865,610.0,9.67,1
29180.442655,1,r29180442655,610.0,9.67,1
29182.585004,1,r29182585004,610.0,9.67,1
29183.635967,1,r29183635967,1103.0,9.695,1
29184.835596,1,r29184835596,1103.0,9.695,1
29184.835596,1,r29184835596,1103.0,9.695,1
29184.835596,1,r29184835596,1103.0,9.695,1
29184.835596,1,r29184835596,1098.0,9.695,1
29184.835596,1,r29184835596,1083.0,9.695,1
29185.860858,1,r29185860858,693.0,9.725000000000001,1
29185.860898,1,r29185860898,693.0,9.725000000000001,1
29185.860898,1,r29185860898,693.0,9.725000000000001,1
29185.860898,1,r29185860898,245.0,9.725000000000001,1
29190.174985,1,r29190174985,245.0,9.725000000000001,1
29210.065574,1,r29210065574,245.0,9.725000000000001,1
29212.417594,1,r29212417594,245.0,9.725000000000001,1
29213.62032,1,r29213620320,245.0,9.725000000000001,1
29213.62032,1,r29213620320,245.0,9.725000000000001,1
29213.62032,1,r29213620320,159.0,9.725000000000001,1
29214.007365,1,r29214007365,288.0,9.725000000000001,1
29217.21779,1,r29217217790,288.0,9.725000000000001,1
29217.21779,1,r29217217790,237.0,9.725000000000001,1
29217.21779,1,r29217217790,208.0,9.7,-1
29217.217813,1,r29217217813,200.0,9.594999999999999,-1
29217.217815,1,r29217217815,200.0,9.594999999999999,1
29217.218443,1,r29217218443,200.0,9.525,-1
29217.721375,1,r29217721375,200.0,9.525,1
29217.789999,1,r29217789999,200.0,9.525,1
29219.395434,1,r29219395434,103.0,9.52,-1
29220.015162,1,r29220015162,103.0,9.52,1
29220.015162,1,r29220015162,200.0,9.525,1
29220.07815,1,r29220078150,200.0,9.525,1
29224.722418,1,r29224722418,200.0,9.525,1
29232.542235,1,r29232542235,201.0,9.525,1
29242.264956,1,r29242264956,201.0,9.525,1
29251.595587,1,r29251595587,205.0,9.525,1
29256.229493,1,r29256229493,205.0,9.525,1
29260.753934,1,r29260753934,201.0,9.525,1
29263.122007,1,r29263122007,201.0,9.525,1
29268.933053,1,r29268933053,201.0,9.525,1
29277.217817,1,r29277217817,201.0,9.525,1
29283.661204,1,r29283661204,201.0,9.525,1
29287.73335,1,r29287733350,201.0,9.525,1
29294.132171,1,r29294132171,201.0,9.525,1
29300.911608,1,r29300911608,201.0,9.525,1
29300.937543,1,r29300937543,201.0,9.525,1
29309.238041,1,r29309238041,201.0,9.525,1
29309.238041,1,r29309238041,201.0,9.525,1
29309.238041,1,r29309238041,143.0,9.525,1
29309.23865,1,r29309238650,143.0,9.525,1
29309.23865,1,r29309238650,112.0,9.525,1
29311.01296,1,r29311012960,112.0,9.525,1
29311.01296,1,r29311012960,115.0,9.485,-1
29311.012982,1,r29311012982,51.0,9.48,-1
29311.012996,1,r29311012996,48.0,9.485,1
29311.012997,1,r29311012997,73.0,9.485,1
29311.390712,1,r29311390712,73.0,9.485,1
29311.390733,1,r29311390733,136.0,9.49,1
29315.286383,1,r29315286383,135.0,9.49,1
29319.391464,1,r29319391464,134.0,9.49,1
29319.63296,1,r29319632960,134.0,9.49,1
29319.646875,1,r29319646875,134.0,9.49,1
29321.101083,1,r29321101083,101.0,9.510000000000002,1
29321.101111,1,r29321101111,135.0,9.510000000000002,1
29321.101112,1,r29321101112,135.0,9.510000000000002,1
29321.101123,1,r29321101123,135.0,9.510000000000002,1
29323.842611,1,r29323842611,134.0,9.510000000000002,1
29324.955797,1,r29324955797,60.0,9.49,-1
29324.971375,1,r29324971375,134.0,9.510000000000002,1
29328.012016,1,r29328012016,133.0,9.510000000000002,1
29329.513605,1,r29329513605,133.0,9.510000000000002,1
29329.513605,1,r29329513605,132.0,9.510000000000002,1
29329.513605,1,r29329513605,114.0,9.485,-1
29329.513629,1,r29329513629,114.0,9.465,-1
29329.513644,1,r29329513644,143.0,9.465,1
29330.015761,1,r29330015761,75.0,9.48,1
29330.015785,1,r29330015785,143.0,9.485,1
29332.839303,1,r29332839303,129.0,9.49,1
29332.839647,1,r29332839647,154.0,9.49,1
29332.839659,1,r29332839659,108.0,9.495000000000001,1
29332.839668,1,r29332839668,108.0,9.495000000000001,1
29332.853202,1,r29332853202,129.0,9.49,-1
29336.959737,1,r29336959737,129.0,9.49,1
29351.430249,1,r29351430249,128.0,9.49,1
29357.941845,1,r29357941845,127.0,9.49,1
29364.68415,1,r29364684150,126.0,9.49,1
29373.1478,1,r29373147800,125.0,9.49,1
29381.807728,1,r29381807728,124.0,9.49,1
29393.501208,1,r29393501208,123.0,9.49,1
29399.205433,1,r29399205433,123.0,9.49,1
29399.608402,1,r29399608402,123.0,9.49,1
29400.372068,1,r29400372068,107.0,9.495000000000001,1
29400.37208,1,r29400372080,120.0,9.495000000000001,1
29400.38816,1,r29400388160,107.0,9.495000000000001,1
29400.622585,1,r29400622585,123.0,9.49,-1
29406.385938,1,r29406385938,122.0,9.49,1
29419.127766,1,r29419127766,173.0,9.665,1
29419.127796,1,r29419127796,165.0,9.66,-1
29419.127839,1,r29419127839,114.0,9.46,-1
29419.12789,1,r29419127890,136.0,9.46,1
29429.513032,1,r29429513032,135.0,9.46,1
29434.201162,1,r29434201162,136.0,9.46,1
29434.507486,1,r29434507486,135.0,9.46,1
29438.958306,1,r29438958306,135.0,9.46,1
29443.869811,1,r29443869811,52.0,9.445,-1
29448.169321,1,r29448169321,51.0,9.445,1
29453.098803,1,r29453098803,50.0,9.445,1
29453.099303,1,r29453099303,34.0,9.45,1
29453.099315,1,r29453099315,52.0,9.455,1
29453.099328,1,r29453099328,52.0,9.455,1
29453.099329,1,r29453099329,52.0,9.455,1
29453.099341,1,r29453099341,52.0,9.455,1
29453.099611,1,r29453099611,52.0,9.455,1
29453.099622,1,r29453099622,52.0,9.455,1
29453.117923,1,r29453117923,52.0,9.455,1
29453.349967,1,r29453349967,52.0,9.455,1
29453.349976,1,r29453349976,36.0,9.45,-1
29457.237116,1,r29457237116,35.0,9.45,1
29462.631119,1,r29462631119,38.0,9.45,1
29462.631143,1,r29462631143,37.0,9.45,1
29465.590781,1,r29465590781,37.0,9.45,1
29465.618323,1,r29465618323,37.0,9.45,1
29466.785727,1,r29466785727,37.0,9.45,1
29466.78575,1,r29466785750,36.0,9.45,1
29468.785625,1,r29468785625,24.0,9.455,1
29471.966803,1,r29471966803,24.0,9.455,1
29476.78769,1,r29476787690,24.0,9.455,1
29478.155895,1,r29478155895,38.0,9.455,1
29478.155896,1,r29478155896,38.0,9.455,1
29478.737159,1,r29478737159,21.0,9.455,1
29482.902373,1,r29482902373,20.0,9.455,1
29484.518356,1,r29484518356,16.0,9.455,1
29484.518378,1,r29484518378,17.0,9.445,-1
29484.518405,1,r29484518405,30.0,9.445,1
29492.291163,1,r29492291163,29.0,9.445,1
29497.209065,1,r29497209065,28.0,9.445,1
29501.00258,1,r29501002580,28.0,9.445,1
29504.102499,1,r29504102499,28.0,9.445,1
29504.207629,1,r29504207629,28.0,9.445,1
29504.207629,1,r29504207629,28.0,9.445,1
29504.207629,1,r29504207629,125.0,9.46,1
