34200.440902843,1,16215342,200,275200,1
34200.440911072,1,16215350,100,275200,1
34200.441091493,4,2618594,100,275200,1
34200.441091493,4,13520190,300,275200,1
34200.441094477,4,13520190,300,275200,1
34200.4411083,4,13520190,280,275200,1
34200.4411083,4,16215340,100,275200,1
34200.4411083,4,16215341,200,275200,1
34200.4411083,4,16215342,200,275200,1
34200.4411083,4,16215350,100,275200,1
34200.4411083,4,13820460,4,275100,1
34200.4411083,4,15840383,100,275100,1
34200.4411083,4,15931262,16,275100,1
34200.441122471,4,15931262,9,275100,1
34200.441169467,1,16215406,200,275200,-1
34200.441443563,3,16127367,200,275000,1
34200.441444343,3,15834109,200,274800,1
34200.441445547,3,15834331,300,274600,1
34200.44144593,3,15834213,300,274700,1
34200.441446318,3,15834863,200,274900,1
34200.441447946,3,15834443,300,274500,1
34200.441448373,2,15834662,100,274200,1
34200.441450965,3,15834515,300,274400,1
34200.441458468,2,15834601,100,274300,1
34200.441637548,3,16127264,500,274900,1
34200.441637548,1,16215519,500,274200,1
34200.44168405,3,16127293,500,274800,1
34200.441718783,3,16127306,500,274700,1
34200.441750281,3,16127319,500,274600,1
34200.441788544,3,16127343,500,274500,1
34200.441795531,1,16215576,100,274700,1
34200.441814168,3,16127361,500,274400,1
34200.441940325,3,15834513,500,274500,1
34200.441940646,2,15834723,500,274300,1
34200.442134833,3,16129989,100,274600,1
34200.442304241,2,15834617,1900,274300,1
34200.442308229,3,15834445,100,274500,1
34200.442478761,3,16127378,500,274300,1
34200.442558019,3,15834601,200,274300,1
34200.442639291,2,15834674,1900,274200,1
34200.442646034,3,15834520,100,274400,1
34200.442707239,3,15834617,100,274300,1
34200.442716312,2,15835134,500,274200,1
34200.442724711,3,15834625,500,274400,1
34200.442791402,1,16215860,100,274400,1
34200.442828418,3,16215519,500,274200,1
34200.443011101,3,15836553,100,274200,1
34200.443041469,3,15840532,100,274200,1
34200.443118691,3,15840561,100,276100,-1
34200.44317702,3,15836569,100,276000,-1
34200.443539421,3,15834723,500,274300,1
34200.443549548,3,15834662,200,274200,1
34200.443609066,1,16216077,100,274300,1
34200.443656019,3,16215406,200,275200,-1
34200.443706738,3,15834674,100,274200,1
34200.443775919,3,15835134,500,274200,1
34200.444801049,1,16216401,100,275100,1
34200.4463791,1,16216648,200,274800,1
34200.446385554,1,16216650,100,275000,1
34200.446565202,1,16216673,500,274800,1
34200.447846466,1,16216896,1000,274700,1
34200.447847318,1,16216897,100,274900,1
34200.447970117,1,16216919,500,274900,1
34200.448047307,1,16216926,500,274800,1
34200.448115562,1,16216931,500,274700,1
34200.448152063,1,16216940,500,274600,1
34200.448195849,1,16216951,500,274500,1
34200.44827218,1,16216958,500,274400,1
34200.448378085,1,16216974,500,274300,1
34200.449201865,1,16217111,2000,274800,1
34200.449209731,1,16217117,1000,274600,1
34200.449351454,3,16216919,500,274900,1
34200.449351454,1,16217160,500,274200,1
34200.450025422,1,16217356,1000,274500,1
34200.450233317,1,16217380,2000,274700,1
34200.450668986,1,16217487,1000,274400,1
34200.450726,1,16217507,2000,274600,1
34200.45107311,1,16217584,200,274900,1
34200.451205008,1,16217618,1000,274300,1
34200.4512355,1,16217624,2000,274500,1
34200.451813554,1,16217746,2000,274400,1
34200.452292412,1,16217855,2000,274300,1
34200.452433891,1,16217892,300,274200,1
34200.452617322,1,16217935,300,274400,1
34200.452736904,1,16217970,300,274500,1
34200.452856347,1,16217998,2000,274200,1
34200.453261084,1,16218090,300,274300,1
34200.453381606,1,16218115,300,274700,1
34200.453893287,1,16218222,300,274600,1
34200.458089749,1,16219547,100,275000,1
34200.475206543,1,16223463,40,275100,1
34200.485313484,1,16225212,600,275100,1
34200.485381453,1,16225228,2200,275100,1
34200.649465132,4,14146587,900,275300,-1
34200.649639588,4,14146587,100,275300,-1
34200.649639588,5,0,2000,275300,-1
34200.649700067,1,16255549,200,275200,1
34200.649703422,1,16255550,100,275200,1
34200.649735971,1,16255557,100,275200,1
34200.649801995,1,16255568,100,275200,1
34200.649895536,1,16255588,1000,275300,-1
34200.651077061,4,16255588,1000,275300,-1
34200.651077061,5,0,2300,275300,-1
34200.651175057,1,16255800,100,275200,1
34200.651254955,3,16255800,100,275200,1
34200.651329981,1,16255821,1000,275300,-1
34200.65590026,4,16255821,700,275300,-1
34200.706232427,4,16255821,300,275300,-1
34200.706340282,1,16266391,100,275200,1
34200.70642631,3,16266391,100,275200,1
34200.706533666,1,16266423,1000,275300,-1
34200.73660524,4,16266423,300,275300,-1
34200.752577541,3,16255557,100,275200,1
34200.775716553,4,16266423,700,275300,-1
34200.775716553,5,0,300,275300,-1
34200.775831473,1,16276173,100,275200,1
34200.776065984,3,15832966,100,274600,1
34200.776065984,1,16276210,100,274700,1
34200.776143431,1,16276225,1000,275300,-1
34200.77620942,3,16276173,100,275200,1
34200.779300939,4,16276225,600,275300,-1
34200.783991929,4,16255549,100,275200,1
34200.84887143,4,16255549,38,275200,1
34200.912226892,4,16276225,74,275300,-1
34200.912300931,1,16294505,100,275600,-1
34200.989773693,5,0,100,275250,-1
34201.001787719,4,16255549,62,275200,1
34201.001787719,4,16255550,38,275200,1
34201.003314118,4,16255550,62,275200,1
34201.003314118,4,16255568,100,275200,1
34201.003371471,1,16307155,200,275300,-1
34201.003380268,1,16307158,200,275300,-1
34201.003416545,1,16307171,100,275300,-1
34201.003421968,1,16307175,100,275300,-1
34201.003443767,3,16307171,100,275300,-1
34201.003449434,3,16307175,100,275300,-1
34201.004327584,1,16307400,100,275100,1
34201.004621798,1,16307486,100,275100,1
34201.007116399,3,16307155,200,275300,-1
34201.007122955,3,16307158,200,275300,-1
34201.007704734,2,16216896,500,274700,1
34201.018050424,3,15931262,175,275100,1
34201.018215703,1,16311562,175,275200,1
34201.018309221,1,16311594,100,275200,1
34201.018324176,3,16307400,100,275100,1
34201.018324894,1,16311597,100,275200,1
34201.018526012,3,16311594,100,275200,1
34201.018601469,1,16311652,100,275200,1
34201.019578318,4,16311562,175,275200,1
34201.019578318,4,16311597,100,275200,1
34201.019578318,4,16311652,100,275200,1
34201.019578318,4,16207016,100,275100,1
34201.019578318,4,16216401,100,275100,1
34201.019578318,4,16223463,40,275100,1
34201.019578318,4,16225212,385,275100,1
34201.019635982,1,16311983,200,275200,-1
34201.019640698,1,16311985,100,275200,-1
34201.019645052,1,16311988,200,275200,-1
34201.026465688,4,16225212,38,275100,1
34201.035810843,1,16315345,200,275000,1
34201.038866289,3,16219547,100,275000,1
34201.039125742,1,16315858,100,275100,1
34201.081390514,4,16225212,130,275100,1
34201.081973489,1,16322759,600,275100,1
34201.224360647,4,16311983,68,275200,-1
34201.238216868,1,16346815,100,275300,-1
34201.240351293,3,16346815,100,275300,-1
34201.240407781,3,16311988,200,275200,-1
34201.24094883,1,16347174,100,275200,-1
34201.374977739,5,0,100,275150,-1
34201.374977739,4,16311983,132,275200,-1
34201.374977739,4,16311985,100,275200,-1
34201.374977739,4,16347174,100,275200,-1
34201.375046606,1,16363542,200,275100,1
34201.375088863,3,16315858,100,275100,1
34201.375093417,1,16363554,100,275100,1
34201.37510553,1,16363558,500,275100,1
34201.375252016,3,16363558,500,275100,1
34201.375260049,1,16363583,500,275100,1
34201.375372851,3,16363583,500,275100,1
34201.37538305,1,16363602,500,275100,1
34201.375400746,1,16363608,100,275200,1
34201.375448801,3,16363542,200,275100,1
34201.375481305,3,16363554,100,275100,1
34201.375481694,1,16363620,100,275200,1
34201.375496034,1,16363627,100,275200,1
34201.37572637,1,16363658,100,275300,-1
34201.375950043,3,16363627,100,275200,1
34201.375969835,3,16307486,100,275100,1
34201.376094636,3,16363658,100,275300,-1
34201.377089061,1,16363863,500,275200,1
34201.378164627,3,16363602,500,275100,1
34201.383698268,1,16364588,100,275200,1
34201.397740893,4,16276225,250,275300,-1
34201.412072539,4,16276225,76,275300,-1
34201.412072539,5,0,751,275300,-1
34201.412072539,5,0,100,275300,-1
34201.412072539,4,1377957,169,275400,-1
34201.412138185,1,16367541,200,275300,1
34201.412160748,1,16367546,100,275300,1
34201.412179668,1,16367549,100,275300,1
34201.412199004,1,16367554,500,275300,1
34201.412218003,1,16367559,100,275300,1
34201.412259312,3,16367549,100,275300,1
34201.412302393,3,16367559,100,275300,1
34201.414052495,1,16367733,100,275400,-1
34201.414371789,3,16363608,100,275200,1
34201.424662629,1,16369019,200,275000,1
34201.425349629,4,16367541,200,275300,1
34201.425349629,4,16367546,100,275300,1
34201.425349629,4,16367554,500,275300,1
34201.425349629,1,16369104,200,275300,-1
34201.425405278,1,16369115,200,275300,-1
34201.425406638,1,16369116,100,275300,-1
34201.425437301,1,16369120,500,275300,-1
34201.425511913,1,16369133,100,275300,-1
34201.426466525,1,16369293,100,275200,1
34201.426638575,3,16369133,100,275300,-1
34201.42666118,3,16367733,100,275400,-1
34201.426748213,3,16369293,100,275200,1
34201.665038449,4,16363620,100,275200,1
34201.665038449,4,16363863,178,275200,1
34201.671832485,4,16369104,200,275300,-1
34201.671832485,4,16369115,100,275300,-1
34201.671891343,3,16369115,100,275300,-1
34202.054074976,1,2155841,19,274500,1
34202.054074976,1,3563616,100,276100,-1
34202.054074976,1,2156448,5,274500,1
34202.054074976,1,11464711,400,276200,-1
34202.054074976,1,4114642,100,274400,1
34202.054074976,1,12737959,100,274400,1
34202.054143458,3,16369116,100,275300,-1
34202.054218745,3,16369120,500,275300,-1
34202.163063297,4,16363863,322,275200,1
34202.163063297,4,16364588,100,275200,1
34202.16311722,1,16424117,200,275400,-1
34202.163118699,1,16424118,100,275400,-1
34202.163124299,1,16424119,200,275400,-1
34202.163153188,1,16424122,100,275400,-1
34202.170016193,5,0,200,275200,1
34202.170419237,1,16424847,100,275400,-1
34202.179519812,1,16426342,500,274900,1
34202.208668229,4,16424117,200,275400,-1
34202.208668229,4,16424118,100,275400,-1
34202.232563214,3,16315345,200,275000,1
34202.242356051,3,16424847,100,275400,-1
34202.242599939,3,16426342,500,274900,1
34202.246243718,3,16424119,200,275400,-1
34202.247060653,1,16443251,500,276100,-1
34202.247685701,1,16443390,100,275200,-1
34202.247779221,3,16276210,100,274700,1
34202.247779221,1,16443420,100,274600,1
34202.248318071,1,16443544,500,276000,-1
34202.248675846,1,16443645,100,275000,1
34202.251888847,4,16443390,100,275200,-1
34202.251950461,1,16444696,200,275200,1
34202.251952584,1,16444697,200,275200,1
34202.251956856,1,16444699,200,275200,1
34202.251997435,1,16444720,100,275200,1
34202.252009335,4,16444696,200,275200,1
34202.252009335,4,16444697,200,275200,1
34202.25203514,1,16444735,100,275200,1
34202.25206239,4,16444699,200,275200,1
34202.25206239,4,16444720,100,275200,1
34202.25206239,4,16444735,100,275200,1
34202.252083639,1,16444756,100,275200,1
34202.252118178,1,16444769,200,275300,-1
34202.252122398,1,16444772,200,275300,-1
34202.252163901,1,16444788,100,275200,1
34202.253459497,4,16444756,100,275200,1
34202.253459497,4,16444788,100,275200,1
34202.253517234,1,16445174,200,275200,-1
34202.253556613,1,16445182,500,275200,-1
34202.253595568,1,16445195,100,275200,-1
34202.261879763,1,16447493,200,275100,1
34202.265772892,4,16225212,47,275100,1
34202.265772892,4,16225228,1231,275100,1
34202.283748811,3,15736362,8289,275900,-1
34202.283795693,3,16445174,200,275200,-1
34202.284305419,3,15782333,200,276000,-1
34202.284356844,2,15752374,1900,276100,-1
34202.284362241,3,15752319,100,275900,-1
34202.284375259,4,16445182,500,275200,-1
34202.284375259,4,16445195,100,275200,-1
34202.284432024,1,16452574,200,275200,1
34202.284441744,3,16447493,200,275100,1
34202.284485912,1,16452587,500,275200,1
34202.28451571,1,16452596,100,275200,1
34202.284551281,1,16452603,100,275200,1
34202.284569996,1,16452608,100,275200,1
34202.284620601,3,16452603,100,275200,1
34202.284621377,1,16452615,200,275200,1
34202.284662005,3,15782157,200,276100,-1
34202.2848154,3,16127398,500,276100,-1
34202.293630879,4,16452574,200,275200,1
34202.293630879,4,16452587,300,275200,1
34202.297028035,4,16452587,200,275200,1
34202.297028035,4,16452596,100,275200,1
34202.297028035,4,16452608,100,275200,1
34202.297028035,4,16452615,200,275200,1
34202.297086652,1,16454308,500,275200,-1
34202.297138062,1,16454319,500,275200,-1
34202.297169761,1,16454326,100,275200,-1
34202.29721146,3,16444769,200,275300,-1
34202.297212301,3,16444772,200,275300,-1
34202.297288522,1,16454348,100,275300,-1
34202.297584638,4,16225228,969,275100,1
34202.297584638,4,16322759,131,275100,1
34202.297843924,4,16322759,469,275100,1
34202.297843924,5,0,600,275100,1
34202.297910823,1,16454468,200,275200,-1
34202.297912013,1,16454469,200,275200,-1
34202.298440625,3,16216650,100,275000,1
34202.298713275,3,16369019,200,275000,1
34202.300473589,3,16454468,200,275200,-1
34202.300477054,3,16454469,200,275200,-1
34202.300526198,3,16454308,500,275200,-1
34202.300557363,1,16454918,1000,274200,1
34202.30056391,3,16216673,500,274800,1
34202.300564446,2,16217117,500,274600,1
34202.304430769,1,16455661,200,275000,1
34202.355161476,4,1333266,200,275000,1
34202.355161476,4,2618596,2300,275000,1
34202.355348192,1,16463068,100,275200,-1
34202.35541063,1,16463084,100,275300,-1
34202.355485432,1,16463097,100,275400,-1
34202.355506526,4,2618596,1900,275000,1
34202.355564769,1,16463108,100,275500,-1
34202.355656099,1,16463124,100,275600,-1
34202.356110424,2,16218115,100,274700,1
34202.356111386,3,16217584,200,274900,1
34202.36132719,1,16464115,500,275900,-1
34202.365776062,4,2618596,231,275000,1
34202.369538642,4,2618596,200,275000,1
34202.370262107,4,2618596,100,275000,1
34202.38885199,4,2618596,100,275000,1
34202.390035349,4,2618596,100,275000,1
34202.391950787,4,2618596,900,275000,1
34202.392523467,3,16216648,200,274800,1
34202.392524155,2,16218222,100,274600,1
34202.39306784,4,2618596,200,275000,1
34202.39753336,4,2618596,100,275000,1
34202.41051292,1,16470756,200,275200,-1
34202.414234985,3,16424122,100,275400,-1
34202.422516405,4,16454319,500,275200,-1
34202.422516405,4,16454326,100,275200,-1
34202.422678473,3,16463068,100,275200,-1
34202.423236422,4,16470756,100,275200,-1
34202.429536837,4,2618596,150,275000,1
34202.429536837,4,2618605,100,275000,1
34202.429536837,4,2618609,50,275000,1
34202.430457577,4,2618609,50,275000,1
34202.430457577,4,3552939,150,275000,1
34202.505494889,3,16443251,500,276100,-1
34202.505498817,3,16464115,500,275900,-1
34202.505513734,3,16443544,500,276000,-1
34202.538747529,1,16483948,919,275100,1
34202.53882449,1,16483953,200,275100,1
34202.538833211,1,16483954,100,275100,1
34202.539190487,3,16483948,919,275100,1
34202.539190487,4,16470756,100,275200,-1
34202.539190487,1,16483991,819,275100,1
34202.539255521,1,16484000,200,275100,1
34202.539256934,1,16484001,400,275100,1
34202.539277233,1,16484004,100,275100,1
34202.539291319,1,16484008,500,275100,1
34202.539409155,3,16484008,500,275100,1
34202.539419356,3,16463084,100,275300,-1
34202.539420873,1,16484021,500,275100,1
34202.539509399,3,16483991,819,275100,1
34202.539519385,1,16484029,500,275100,1
34202.539522987,3,16484021,500,275100,1
34202.539615433,3,16484029,500,275100,1
34202.539622375,1,16484034,500,275100,1
34202.539723354,1,16484047,500,275100,1
34202.539727281,3,16484034,500,275100,1
34202.53977742,3,16484000,200,275100,1
34202.539818441,3,16484047,500,275100,1
34202.539825629,1,16484066,500,275100,1
34202.539901827,1,16484075,500,274800,1
34202.539917885,3,16484066,500,275100,1
34202.53993058,1,16484079,500,275100,1
34202.540021658,1,16484098,500,275100,1
34202.540030626,3,16484079,500,275100,1
34202.540100404,1,16484107,500,275100,1
34202.540104125,3,16484098,500,275100,1
34202.540182856,3,16484107,500,275100,1
34202.540183197,1,16484114,500,275100,1
34202.540256866,3,16484114,500,275100,1
34202.540261971,1,16484121,500,275100,1
34202.54033849,3,16484121,500,275100,1
34202.597153993,1,16490074,100,275700,-1
34202.650985932,3,16484004,100,275100,1
34202.676283466,4,16484001,400,275100,1
34202.676283466,4,16483953,200,275100,1
34202.676283466,4,16483954,100,275100,1
34202.676337652,1,16497349,200,275200,-1
34202.676353679,1,16497351,500,275200,-1
34202.676375226,1,16497354,500,275200,-1
34202.67641895,1,16497358,100,275200,-1
34202.676543337,1,16497369,100,275200,-1
34202.676607697,1,16497382,100,275300,-1
34202.676855399,3,16484075,500,274800,1
34202.677025376,4,3552939,350,275000,1
34202.677025376,4,3568771,2500,275000,1
34202.677025376,4,4114393,100,275000,1
34202.677025376,4,4114475,400,275000,1
34202.677025376,4,8270113,100,275000,1
34202.677025376,4,11423852,1000,275000,1
34202.677025376,4,11936659,200,275000,1
34202.677025376,4,16127246,100,275000,1
34202.677025376,4,16443645,100,275000,1
34202.677025376,4,16455661,200,275000,1
34202.67710583,1,16497436,300,275100,-1
34202.677287739,3,16463124,100,275600,-1
34202.677669011,3,16216897,100,274900,1
34202.677672103,3,16217380,2000,274700,1
34202.677672638,2,16217507,1900,274600,1
34202.677673111,3,16217111,2000,274800,1
34202.677675207,2,16217624,1900,274500,1
34202.677850626,3,16216926,500,274800,1
34202.677850626,1,16497531,500,274100,1
34202.677988775,3,16218115,200,274700,1
34202.678003704,2,16217970,100,274500,1
34202.678130377,3,16217117,500,274600,1
34202.678133934,1,16497566,1000,274100,1
34202.678136576,3,16216896,500,274700,1
34202.678137138,2,16217356,500,274500,1
34202.678165254,3,16216931,500,274700,1
34202.678165254,1,16497571,500,274000,1
34202.678207935,3,16216940,500,274600,1
34202.678244829,3,16216951,500,274500,1
34202.678368927,3,16218222,200,274600,1
34202.678371123,2,16217935,100,274400,1
34202.678466846,3,16217970,200,274500,1
34202.678471119,2,16218090,100,274300,1
34202.678473318,3,16217507,100,274600,1
34202.678475674,2,16217487,500,274400,1
34202.678479799,2,16217746,1900,274400,1
34202.678525056,3,16497349,200,275200,-1
34202.678528299,3,16497351,500,275200,-1
34202.678592125,3,16217356,500,274500,1
34202.678598262,2,16217618,500,274300,1
34202.678650006,3,16216958,500,274400,1
34202.678828059,3,16217935,200,274400,1
34202.678829016,2,16217892,100,274200,1
34202.678839199,3,16217624,100,274500,1
34202.678841852,2,16217855,1900,274300,1
34202.678998272,3,16217487,500,274400,1
34202.679000117,2,16454918,500,274200,1
34202.679163766,1,16497677,1000,274000,1
34202.679509112,2,16217998,1900,274200,1
34202.679509528,3,16217746,100,274400,1
34202.67973584,3,16216974,500,274300,1
34202.679738507,3,16218090,200,274300,1
34202.679744448,2,16217832,100,274100,1
34202.679760998,3,16217160,500,274200,1
34202.679856404,2,16218347,100,274000,1
34202.679857802,3,16217892,200,274200,1
34202.679914621,2,16497566,500,274100,1
34202.679917415,3,16217855,100,274300,1
34202.679917863,2,16218110,1900,274100,1
34202.679918605,3,16454918,500,274200,1
34202.679933596,3,16217618,500,274300,1
34202.679960242,3,16497436,300,275100,-1
34202.68000142,2,16497677,500,274000,1
34202.680059532,3,16497531,500,274100,1
34202.680837076,3,16217832,200,274100,1
34202.680895012,2,16454553,1900,274000,1
34202.680895803,3,16217998,100,274200,1
34202.681053362,3,16497571,500,274000,1
34202.681058979,3,16218110,100,274100,1
34202.681107003,3,16497566,500,274100,1
34202.682238899,3,16497677,500,274000,1
34202.684212839,1,16498097,200,274900,1
34202.691009666,1,16498630,100,274900,1
34202.698566484,4,870206,100,274900,1
34202.698885254,4,16498097,200,274900,1
34202.698885254,4,16498630,100,274900,1
34202.69893504,1,16499422,200,275100,-1
34202.698935844,1,16499423,200,275100,-1
34202.698936434,1,16499424,500,275100,-1
34202.698963641,1,16499430,100,275100,-1
34202.6990067,1,16499435,100,275100,-1
34202.699073797,3,16499435,100,275100,-1
34202.699217982,1,16499460,500,275400,-1
34202.69926358,1,16499464,500,275500,-1
34202.699297061,1,16499466,500,275600,-1
34202.699322771,1,16499468,500,275700,-1
34202.699352401,1,16499470,500,275800,-1
34202.699388465,1,16499471,500,275900,-1
34202.699408341,1,16499472,500,276000,-1
34202.699634814,1,16499491,200,274800,1
34202.70044374,3,16499491,200,274800,1
34202.701024291,3,16497358,100,275200,-1
34202.7046521,1,16499849,100,275900,-1
34202.704986165,1,16499879,100,275800,-1
34202.734428547,3,16499472,500,276000,-1
34202.734428547,1,16502265,500,275000,-1
34202.734463367,3,16499471,500,275900,-1
34202.734463367,1,16502272,500,275100,-1
34202.734487397,3,16499470,500,275800,-1
34202.734487397,1,16502274,500,275200,-1
34202.734515463,3,16499468,500,275700,-1
34202.734515463,1,16502276,500,275300,-1
34202.734873842,4,2618615,100,274800,1
34202.734873842,4,7683711,88,274800,1
34202.734873842,4,15801389,373,274800,1
34202.734952435,1,16502316,100,274500,1
34202.734962664,1,16502319,100,274900,-1
34202.734967995,3,16216077,100,274300,1
34202.735016048,3,16499424,500,275100,-1
34202.73502086,1,16502330,100,275800,-1
34202.73503879,1,16502332,100,274900,-1
34202.735115044,3,16502332,100,274900,-1
34202.73563879,1,16502410,300,274700,1
34202.736341333,3,16502410,300,274700,1
34202.737418825,3,16499430,100,275100,-1
34202.751165551,4,16215576,100,274700,1
34202.751225521,1,16504270,500,274800,-1
34202.751235456,1,16504275,100,274300,1
34202.751247764,1,16504277,100,274800,-1
34202.751271119,3,16504277,100,274800,-1
34202.751305962,1,16504286,100,274900,-1
34202.751312569,1,16504287,100,274800,-1
34202.7513278,3,16504275,100,274300,1
34202.751815081,1,16504363,100,275600,-1
34202.751960161,3,16499423,200,275100,-1
34202.751963862,3,16499422,200,275100,-1
34202.752010672,1,16504388,100,274600,1
34202.75202503,3,16443420,100,274600,1
34202.75202503,1,16504393,100,274500,1
34202.752062107,3,16504270,500,274800,-1
34202.752533177,4,16504287,100,274800,-1
34202.752585481,1,16504462,100,274700,1
34202.752587236,1,16504463,200,274700,1
34202.752640912,1,16504471,100,274700,1
34202.752645112,1,16504473,100,274700,1
34202.752665482,1,16504475,100,274700,1
34202.752666698,1,16504476,100,274700,1
34202.752719739,3,16504388,100,274600,1
34202.752732043,3,16504473,100,274700,1
34202.752753864,3,16504475,100,274700,1
34202.753428688,3,16502265,500,275000,-1
34202.753428688,1,16504556,500,275700,-1
34202.753464774,3,16502272,500,275100,-1
34202.753464774,1,16504563,500,275800,-1
34202.753489232,3,16502274,500,275200,-1
34202.753489232,1,16504566,500,275900,-1
34202.753494627,1,16504567,100,275000,-1
34202.753507997,3,16502276,500,275300,-1
